panelist_id,date,market,compliance_flag,hours_logged
124,2026-06-13,Guadalajara,1.0,8.6
124,2026-06-14,Guadalajara,1.0,9.2
124,2026-06-15,Guadalajara,0.0,2.0
124,2026-06-16,Guadalajara,1.0,12.3
124,2026-06-17,Guadalajara,1.0,12.7
124,2026-06-18,Guadalajara,1.0,14.5
124,2026-06-19,Guadalajara,1.0,12.3
124,2026-06-20,Guadalajara,1.0,10.2
124,2026-06-21,Guadalajara,1.0,6.1
124,2026-06-22,Guadalajara,1.0,10.9
124,2026-06-23,Guadalajara,1.0,15.3
124,2026-06-24,Guadalajara,1.0,7.5
124,2026-06-25,Guadalajara,1.0,15.4
124,2026-06-26,Guadalajara,1.0,7.2
124,2026-06-27,Guadalajara,1.0,7.1
124,2026-06-28,Guadalajara,1.0,13.1
124,2026-06-29,Guadalajara,1.0,14.9
124,2026-06-30,Guadalajara,1.0,15.5
124,2026-07-01,Guadalajara,1.0,6.0
124,2026-07-02,Guadalajara,1.0,11.5
124,2026-07-03,Guadalajara,1.0,15.9
124,2026-07-04,Guadalajara,1.0,7.7
124,2026-07-05,Guadalajara,1.0,13.6
124,2026-07-06,Guadalajara,1.0,11.5
124,2026-07-07,Guadalajara,1.0,13.3
124,2026-07-08,Guadalajara,1.0,9.0
124,2026-07-09,Guadalajara,1.0,12.7
124,2026-07-10,Guadalajara,1.0,9.5
124,2026-07-11,Guadalajara,1.0,8.3
124,2026-07-12,Guadalajara,1.0,7.3
124,2026-07-13,Guadalajara,1.0,8.8
124,2026-07-14,Guadalajara,1.0,6.8
124,2026-07-15,Guadalajara,1.0,11.4
124,2026-07-16,Guadalajara,1.0,8.7
124,2026-07-17,Guadalajara,1.0,7.9
124,2026-07-18,Guadalajara,1.0,11.6
124,2026-07-19,Guadalajara,1.0,10.2
124,2026-07-20,Guadalajara,1.0,11.8
124,2026-07-21,Guadalajara,1.0,13.1
124,2026-07-22,Guadalajara,1.0,14.2
124,2026-07-23,Guadalajara,1.0,15.9
124,2026-07-24,Guadalajara,1.0,14.8
124,2026-07-25,Guadalajara,1.0,8.5
124,2026-07-26,Guadalajara,1.0,14.5
124,2026-07-27,Guadalajara,1.0,9.4
124,2026-07-28,Guadalajara,1.0,15.6
124,2026-07-29,Guadalajara,1.0,8.5
124,2026-07-30,Guadalajara,1.0,15.0
124,2026-07-31,Guadalajara,1.0,14.6
124,2026-08-01,Guadalajara,1.0,6.8
124,2026-08-02,Guadalajara,1.0,13.7
124,2026-08-03,Guadalajara,1.0,6.9
124,2026-08-04,Guadalajara,1.0,13.7
124,2026-08-05,Guadalajara,1.0,8.6
124,2026-08-06,Guadalajara,1.0,8.3
124,2026-08-07,Guadalajara,1.0,6.8
124,2026-08-08,Guadalajara,1.0,8.7
124,2026-08-09,Guadalajara,1.0,8.9
124,2026-08-10,Guadalajara,1.0,14.4
124,2026-08-11,Guadalajara,1.0,8.4
124,2026-08-12,Guadalajara,1.0,14.4
124,2026-08-13,Guadalajara,1.0,7.3
124,2026-08-14,Guadalajara,1.0,15.5
124,2026-08-15,Guadalajara,1.0,10.1
124,2026-08-16,Guadalajara,1.0,6.8
124,2026-08-17,Guadalajara,1.0,15.4
124,2026-08-18,Guadalajara,0.0,2.3
124,2026-08-19,Guadalajara,1.0,8.8
124,2026-08-20,Guadalajara,1.0,15.1
124,2026-08-21,Guadalajara,1.0,7.1
124,2026-08-22,Guadalajara,1.0,12.2
124,2026-08-23,Guadalajara,1.0,11.0
124,2026-08-24,Guadalajara,1.0,10.2
124,2026-08-25,Guadalajara,1.0,12.6
124,2026-08-26,Guadalajara,1.0,13.4
124,2026-08-27,Guadalajara,1.0,8.3
124,2026-08-28,Guadalajara,1.0,11.6
124,2026-08-29,Guadalajara,1.0,15.7
125,2026-06-01,Tijuana,1.0,13.7
125,2026-06-02,Tijuana,,
125,2026-06-03,Tijuana,1.0,8.0
125,2026-06-04,Tijuana,1.0,7.9
125,2026-06-05,Tijuana,1.0,8.4
125,2026-06-06,Tijuana,1.0,15.4
125,2026-06-07,Tijuana,1.0,12.9
125,2026-06-08,Tijuana,1.0,13.1
125,2026-06-09,Tijuana,1.0,13.4
125,2026-06-10,Tijuana,1.0,9.1
125,2026-06-11,Tijuana,1.0,9.7
125,2026-06-12,Tijuana,1.0,13.9
125,2026-06-13,Tijuana,1.0,6.0
125,2026-06-14,Tijuana,1.0,12.2
125,2026-06-15,Tijuana,1.0,6.7
125,2026-06-16,Tijuana,1.0,10.5
125,2026-06-17,Tijuana,1.0,14.2
125,2026-06-18,Tijuana,1.0,6.5
125,2026-06-19,Tijuana,1.0,9.0
125,2026-06-20,Tijuana,1.0,10.9
125,2026-06-21,Tijuana,1.0,15.5
125,2026-06-22,Tijuana,1.0,10.6
125,2026-06-23,Tijuana,1.0,8.3
125,2026-06-24,Tijuana,1.0,14.7
125,2026-06-25,Tijuana,0.0,1.6
125,2026-06-26,Tijuana,1.0,7.2
125,2026-06-27,Tijuana,1.0,6.1
125,2026-06-28,Tijuana,1.0,9.5
125,2026-06-29,Tijuana,1.0,7.6
125,2026-06-30,Tijuana,1.0,14.7
125,2026-07-01,Tijuana,1.0,15.3
125,2026-07-02,Tijuana,1.0,6.1
125,2026-07-03,Tijuana,1.0,9.0
125,2026-07-04,Tijuana,1.0,6.9
125,2026-07-05,Tijuana,1.0,12.3
125,2026-07-06,Tijuana,1.0,12.5
125,2026-07-07,Tijuana,1.0,6.0
125,2026-07-08,Tijuana,1.0,12.4
125,2026-07-09,Tijuana,0.0,2.4
125,2026-07-10,Tijuana,1.0,8.7
125,2026-07-11,Tijuana,1.0,11.3
125,2026-07-12,Tijuana,1.0,9.5
125,2026-07-13,Tijuana,1.0,14.4
125,2026-07-14,Tijuana,1.0,11.4
125,2026-07-15,Tijuana,1.0,7.0
125,2026-07-16,Tijuana,1.0,7.0
125,2026-07-17,Tijuana,,
125,2026-07-18,Tijuana,1.0,13.3
125,2026-07-19,Tijuana,1.0,6.5
125,2026-07-20,Tijuana,1.0,12.4
125,2026-07-21,Tijuana,1.0,8.1
125,2026-07-22,Tijuana,1.0,10.8
125,2026-07-23,Tijuana,1.0,11.5
125,2026-07-24,Tijuana,1.0,8.5
125,2026-07-25,Tijuana,,
125,2026-07-26,Tijuana,1.0,10.9
125,2026-07-27,Tijuana,1.0,6.7
125,2026-07-28,Tijuana,1.0,8.6
125,2026-07-29,Tijuana,1.0,6.5
125,2026-07-30,Tijuana,1.0,13.1
125,2026-07-31,Tijuana,1.0,9.4
125,2026-08-01,Tijuana,1.0,13.3
125,2026-08-02,Tijuana,1.0,15.4
125,2026-08-03,Tijuana,1.0,13.1
125,2026-08-04,Tijuana,1.0,10.8
125,2026-08-05,Tijuana,1.0,12.5
125,2026-08-06,Tijuana,1.0,6.5
125,2026-08-07,Tijuana,1.0,10.0
125,2026-08-08,Tijuana,1.0,6.4
125,2026-08-09,Tijuana,1.0,13.9
125,2026-08-10,Tijuana,1.0,9.2
125,2026-08-11,Tijuana,1.0,6.4
125,2026-08-12,Tijuana,1.0,10.8
125,2026-08-13,Tijuana,1.0,9.9
125,2026-08-14,Tijuana,1.0,6.7
125,2026-08-15,Tijuana,1.0,9.4
125,2026-08-16,Tijuana,1.0,7.4
125,2026-08-17,Tijuana,1.0,12.7
125,2026-08-18,Tijuana,1.0,7.6
125,2026-08-19,Tijuana,1.0,8.2
125,2026-08-20,Tijuana,1.0,16.0
125,2026-08-21,Tijuana,1.0,15.2
125,2026-08-22,Tijuana,1.0,13.1
125,2026-08-23,Tijuana,1.0,9.3
125,2026-08-24,Tijuana,1.0,10.3
125,2026-08-25,Tijuana,1.0,11.0
125,2026-08-26,Tijuana,1.0,12.7
125,2026-08-27,Tijuana,1.0,10.7
125,2026-08-28,Tijuana,1.0,7.1
125,2026-08-29,Tijuana,1.0,15.2
126,2026-06-01,Puebla,1.0,8.3
126,2026-06-02,Puebla,1.0,9.4
126,2026-06-03,Puebla,0.0,0.2
126,2026-06-04,Puebla,1.0,6.5
126,2026-06-05,Puebla,0.0,0.4
126,2026-06-06,Puebla,,
126,2026-06-07,Puebla,1.0,11.8
126,2026-06-08,Puebla,1.0,7.9
126,2026-06-09,Puebla,0.0,2.2
126,2026-06-10,Puebla,,
126,2026-06-11,Puebla,1.0,7.3
126,2026-06-12,Puebla,1.0,7.2
126,2026-06-13,Puebla,1.0,14.0
126,2026-06-14,Puebla,0.0,3.0
126,2026-06-15,Puebla,1.0,15.2
126,2026-06-16,Puebla,1.0,7.9
126,2026-06-17,Puebla,1.0,6.5
126,2026-06-18,Puebla,1.0,10.4
126,2026-06-19,Puebla,1.0,7.7
126,2026-06-20,Puebla,1.0,11.9
126,2026-06-21,Puebla,1.0,9.0
126,2026-06-22,Puebla,1.0,15.6
126,2026-06-23,Puebla,1.0,11.7
126,2026-06-24,Puebla,1.0,6.6
126,2026-06-25,Puebla,1.0,15.5
126,2026-06-26,Puebla,0.0,1.1
126,2026-06-27,Puebla,1.0,6.8
126,2026-06-28,Puebla,1.0,15.8
126,2026-06-29,Puebla,1.0,15.1
126,2026-06-30,Puebla,1.0,8.1
126,2026-07-01,Puebla,1.0,11.0
126,2026-07-02,Puebla,1.0,14.8
126,2026-07-03,Puebla,1.0,8.9
126,2026-07-04,Puebla,1.0,7.5
126,2026-07-05,Puebla,1.0,7.3
126,2026-07-06,Puebla,1.0,10.6
126,2026-07-07,Puebla,1.0,9.0
126,2026-07-08,Puebla,1.0,13.4
126,2026-07-09,Puebla,1.0,15.5
126,2026-07-10,Puebla,1.0,15.0
126,2026-07-11,Puebla,1.0,11.6
126,2026-07-12,Puebla,1.0,15.9
126,2026-07-13,Puebla,1.0,7.4
126,2026-07-14,Puebla,1.0,8.2
126,2026-07-15,Puebla,1.0,15.7
126,2026-07-16,Puebla,1.0,8.3
126,2026-07-17,Puebla,1.0,11.6
126,2026-07-18,Puebla,1.0,12.6
126,2026-07-19,Puebla,1.0,12.0
126,2026-07-20,Puebla,0.0,2.4
126,2026-07-21,Puebla,0.0,0.1
126,2026-07-22,Puebla,1.0,11.5
126,2026-07-23,Puebla,1.0,9.8
126,2026-07-24,Puebla,,
126,2026-07-25,Puebla,1.0,12.1
126,2026-07-26,Puebla,1.0,12.9
126,2026-07-27,Puebla,1.0,10.5
126,2026-07-28,Puebla,1.0,14.5
126,2026-07-29,Puebla,1.0,12.6
126,2026-07-30,Puebla,1.0,10.8
126,2026-07-31,Puebla,1.0,8.1
126,2026-08-01,Puebla,1.0,11.5
126,2026-08-02,Puebla,0.0,1.7
126,2026-08-03,Puebla,0.0,0.0
126,2026-08-04,Puebla,1.0,10.9
126,2026-08-05,Puebla,1.0,8.8
126,2026-08-06,Puebla,1.0,7.7
126,2026-08-07,Puebla,1.0,14.2
126,2026-08-08,Puebla,1.0,7.1
126,2026-08-09,Puebla,1.0,14.1
126,2026-08-10,Puebla,0.0,0.3
126,2026-08-11,Puebla,1.0,14.0
126,2026-08-12,Puebla,1.0,7.1
126,2026-08-13,Puebla,1.0,9.9
126,2026-08-14,Puebla,1.0,10.4
126,2026-08-15,Puebla,1.0,13.3
126,2026-08-16,Puebla,1.0,12.5
126,2026-08-17,Puebla,1.0,10.0
126,2026-08-18,Puebla,0.0,1.4
126,2026-08-19,Puebla,1.0,12.4
126,2026-08-20,Puebla,1.0,8.7
126,2026-08-21,Puebla,0.0,0.5
126,2026-08-22,Puebla,1.0,9.4
126,2026-08-23,Puebla,1.0,7.5
126,2026-08-24,Puebla,1.0,11.6
126,2026-08-25,Puebla,1.0,7.8
126,2026-08-26,Puebla,1.0,11.8
126,2026-08-27,Puebla,1.0,8.7
126,2026-08-28,Puebla,1.0,10.6
126,2026-08-29,Puebla,0.0,2.5
127,2026-06-01,CDMX,1.0,9.8
127,2026-06-02,CDMX,1.0,14.9
127,2026-06-03,CDMX,1.0,6.2
127,2026-06-04,CDMX,1.0,14.2
127,2026-06-05,CDMX,1.0,12.5
127,2026-06-06,CDMX,1.0,12.5
127,2026-06-07,CDMX,0.0,2.5
127,2026-06-08,CDMX,1.0,13.1
127,2026-06-09,CDMX,1.0,15.5
127,2026-06-10,CDMX,1.0,15.4
127,2026-06-11,CDMX,1.0,13.9
127,2026-06-12,CDMX,1.0,7.8
127,2026-06-13,CDMX,1.0,13.5
127,2026-06-14,CDMX,1.0,14.6
127,2026-06-15,CDMX,1.0,10.9
127,2026-06-16,CDMX,1.0,15.0
127,2026-06-17,CDMX,,
127,2026-06-18,CDMX,1.0,12.2
127,2026-06-19,CDMX,1.0,10.6
127,2026-06-20,CDMX,1.0,15.7
127,2026-06-21,CDMX,1.0,6.7
127,2026-06-22,CDMX,1.0,14.2
127,2026-06-23,CDMX,1.0,13.1
127,2026-06-24,CDMX,1.0,15.9
127,2026-06-25,CDMX,1.0,13.4
127,2026-06-26,CDMX,0.0,1.4
127,2026-06-27,CDMX,1.0,14.4
127,2026-06-28,CDMX,1.0,8.4
127,2026-06-29,CDMX,1.0,13.0
127,2026-06-30,CDMX,1.0,12.6
127,2026-07-01,CDMX,1.0,14.7
127,2026-07-02,CDMX,1.0,9.3
127,2026-07-03,CDMX,1.0,14.2
127,2026-07-04,CDMX,1.0,13.4
127,2026-07-05,CDMX,0.0,2.8
127,2026-07-06,CDMX,1.0,9.9
127,2026-07-07,CDMX,1.0,7.0
127,2026-07-08,CDMX,1.0,13.7
127,2026-07-09,CDMX,1.0,7.0
127,2026-07-10,CDMX,1.0,10.6
127,2026-07-11,CDMX,1.0,10.3
127,2026-07-12,CDMX,1.0,9.5
127,2026-07-13,CDMX,1.0,14.9
127,2026-07-14,CDMX,1.0,12.9
127,2026-07-15,CDMX,0.0,1.6
127,2026-07-16,CDMX,1.0,6.3
127,2026-07-17,CDMX,1.0,7.3
127,2026-07-18,CDMX,1.0,12.8
127,2026-07-19,CDMX,0.0,0.2
127,2026-07-20,CDMX,1.0,10.6
127,2026-07-21,CDMX,1.0,15.4
127,2026-07-22,CDMX,1.0,15.0
127,2026-07-23,CDMX,1.0,8.4
127,2026-07-24,CDMX,1.0,11.3
127,2026-07-25,CDMX,1.0,9.0
127,2026-07-26,CDMX,1.0,15.7
127,2026-07-27,CDMX,1.0,15.1
127,2026-07-28,CDMX,1.0,15.0
127,2026-07-29,CDMX,1.0,13.1
127,2026-07-30,CDMX,1.0,10.4
127,2026-07-31,CDMX,0.0,1.9
127,2026-08-01,CDMX,0.0,1.1
127,2026-08-02,CDMX,1.0,16.0
127,2026-08-03,CDMX,1.0,14.2
127,2026-08-04,CDMX,0.0,1.6
127,2026-08-05,CDMX,1.0,12.3
127,2026-08-06,CDMX,1.0,13.6
127,2026-08-07,CDMX,1.0,10.3
127,2026-08-08,CDMX,1.0,10.9
127,2026-08-09,CDMX,0.0,2.7
127,2026-08-10,CDMX,1.0,9.2
127,2026-08-11,CDMX,1.0,13.6
127,2026-08-12,CDMX,1.0,9.3
127,2026-08-13,CDMX,1.0,13.1
127,2026-08-14,CDMX,1.0,12.4
127,2026-08-15,CDMX,1.0,11.2
127,2026-08-16,CDMX,1.0,11.4
127,2026-08-17,CDMX,1.0,15.1
127,2026-08-18,CDMX,1.0,13.1
127,2026-08-19,CDMX,1.0,14.6
127,2026-08-20,CDMX,1.0,15.3
127,2026-08-21,CDMX,0.0,1.0
127,2026-08-22,CDMX,1.0,11.3
127,2026-08-23,CDMX,1.0,13.9
127,2026-08-24,CDMX,1.0,15.8
127,2026-08-25,CDMX,1.0,15.5
127,2026-08-26,CDMX,1.0,12.0
127,2026-08-27,CDMX,1.0,12.8
127,2026-08-28,CDMX,1.0,10.0
127,2026-08-29,CDMX,0.0,1.8
128,2026-06-01,Puebla,1.0,12.6
128,2026-06-02,Puebla,1.0,8.1
128,2026-06-03,Puebla,1.0,8.0
128,2026-06-04,Puebla,1.0,7.1
128,2026-06-05,Puebla,1.0,9.7
128,2026-06-06,Puebla,1.0,14.0
128,2026-06-07,Puebla,1.0,11.7
128,2026-06-08,Puebla,1.0,10.1
128,2026-06-09,Puebla,1.0,11.8
128,2026-06-10,Puebla,1.0,8.8
128,2026-06-11,Puebla,1.0,12.6
128,2026-06-12,Puebla,1.0,8.5
128,2026-06-13,Puebla,1.0,14.9
128,2026-06-14,Puebla,1.0,12.1
128,2026-06-15,Puebla,1.0,15.2
128,2026-06-16,Puebla,,
128,2026-06-17,Puebla,1.0,8.6
128,2026-06-18,Puebla,1.0,12.3
128,2026-06-19,Puebla,1.0,11.1
128,2026-06-20,Puebla,1.0,10.1
128,2026-06-21,Puebla,1.0,9.0
128,2026-06-22,Puebla,1.0,14.0
128,2026-06-23,Puebla,1.0,9.0
128,2026-06-24,Puebla,1.0,8.2
128,2026-06-25,Puebla,1.0,14.6
128,2026-06-26,Puebla,1.0,6.8
128,2026-06-27,Puebla,1.0,10.5
128,2026-06-28,Puebla,1.0,12.9
128,2026-06-29,Puebla,1.0,6.2
128,2026-06-30,Puebla,1.0,7.8
128,2026-07-01,Puebla,0.0,1.0
128,2026-07-02,Puebla,1.0,13.4
128,2026-07-03,Puebla,1.0,7.9
128,2026-07-04,Puebla,1.0,14.9
128,2026-07-05,Puebla,1.0,14.8
128,2026-07-06,Puebla,1.0,15.3
128,2026-07-07,Puebla,1.0,7.8
128,2026-07-08,Puebla,1.0,11.9
128,2026-07-09,Puebla,1.0,10.1
128,2026-07-10,Puebla,1.0,12.3
128,2026-07-11,Puebla,1.0,15.6
128,2026-07-12,Puebla,1.0,6.2
128,2026-07-13,Puebla,1.0,14.3
128,2026-07-14,Puebla,1.0,15.5
128,2026-07-15,Puebla,1.0,14.6
128,2026-07-16,Puebla,1.0,11.9
128,2026-07-17,Puebla,1.0,7.3
128,2026-07-18,Puebla,1.0,15.5
128,2026-07-19,Puebla,1.0,13.4
128,2026-07-20,Puebla,1.0,14.2
128,2026-07-21,Puebla,1.0,15.3
128,2026-07-22,Puebla,1.0,10.1
128,2026-07-23,Puebla,,
128,2026-07-24,Puebla,1.0,10.1
128,2026-07-25,Puebla,1.0,7.1
128,2026-07-26,Puebla,1.0,10.4
128,2026-07-27,Puebla,1.0,13.1
128,2026-07-28,Puebla,1.0,11.8
128,2026-07-29,Puebla,1.0,14.0
128,2026-07-30,Puebla,1.0,15.6
128,2026-07-31,Puebla,1.0,9.8
128,2026-08-01,Puebla,1.0,8.3
128,2026-08-02,Puebla,1.0,13.3
128,2026-08-03,Puebla,1.0,7.6
128,2026-08-04,Puebla,1.0,11.7
128,2026-08-05,Puebla,1.0,14.3
128,2026-08-06,Puebla,1.0,13.5
128,2026-08-07,Puebla,1.0,13.2
128,2026-08-08,Puebla,1.0,10.0
128,2026-08-09,Puebla,1.0,13.3
128,2026-08-10,Puebla,1.0,9.4
128,2026-08-11,Puebla,1.0,14.4
128,2026-08-12,Puebla,0.0,2.9
128,2026-08-13,Puebla,0.0,1.5
128,2026-08-14,Puebla,1.0,7.4
128,2026-08-15,Puebla,1.0,10.7
128,2026-08-16,Puebla,0.0,2.1
128,2026-08-17,Puebla,1.0,15.6
128,2026-08-18,Puebla,1.0,8.7
128,2026-08-19,Puebla,0.0,2.2
128,2026-08-20,Puebla,1.0,15.7
128,2026-08-21,Puebla,1.0,15.3
128,2026-08-22,Puebla,1.0,10.3
128,2026-08-23,Puebla,0.0,0.6
128,2026-08-24,Puebla,0.0,1.5
128,2026-08-25,Puebla,0.0,0.9
128,2026-08-26,Puebla,0.0,0.0
128,2026-08-27,Puebla,0.0,0.3
128,2026-08-28,Puebla,0.0,0.6
128,2026-08-29,Puebla,1.0,6.8
129,2026-06-01,CDMX,1.0,10.6
129,2026-06-02,CDMX,1.0,9.8
129,2026-06-03,CDMX,1.0,13.7
129,2026-06-04,CDMX,1.0,15.5
129,2026-06-05,CDMX,1.0,10.1
129,2026-06-06,CDMX,1.0,12.6
129,2026-06-07,CDMX,1.0,9.7
129,2026-06-08,CDMX,1.0,9.2
129,2026-06-09,CDMX,1.0,15.6
129,2026-06-10,CDMX,1.0,13.0
129,2026-06-11,CDMX,1.0,8.2
129,2026-06-12,CDMX,1.0,13.1
129,2026-06-13,CDMX,1.0,11.7
129,2026-06-14,CDMX,1.0,10.8
129,2026-06-15,CDMX,1.0,15.1
129,2026-06-16,CDMX,0.0,2.4
129,2026-06-17,CDMX,1.0,13.4
129,2026-06-18,CDMX,1.0,9.1
129,2026-06-19,CDMX,1.0,8.3
129,2026-06-20,CDMX,1.0,13.4
129,2026-06-21,CDMX,1.0,6.5
129,2026-06-22,CDMX,1.0,11.6
129,2026-06-23,CDMX,1.0,11.8
129,2026-06-24,CDMX,1.0,7.0
129,2026-06-25,CDMX,1.0,14.2
129,2026-06-26,CDMX,1.0,13.6
129,2026-06-27,CDMX,1.0,14.2
129,2026-06-28,CDMX,1.0,13.2
129,2026-06-29,CDMX,1.0,13.3
129,2026-06-30,CDMX,1.0,7.6
129,2026-07-01,CDMX,1.0,8.1
129,2026-07-02,CDMX,1.0,10.9
129,2026-07-03,CDMX,1.0,15.6
129,2026-07-04,CDMX,1.0,15.8
129,2026-07-05,CDMX,1.0,14.9
129,2026-07-06,CDMX,1.0,10.3
129,2026-07-07,CDMX,1.0,7.2
129,2026-07-08,CDMX,1.0,7.5
129,2026-07-09,CDMX,1.0,6.7
129,2026-07-10,CDMX,1.0,12.0
129,2026-07-11,CDMX,1.0,9.4
129,2026-07-12,CDMX,1.0,13.3
129,2026-07-13,CDMX,1.0,9.0
129,2026-07-14,CDMX,1.0,6.4
129,2026-07-15,CDMX,1.0,9.9
129,2026-07-16,CDMX,1.0,7.8
129,2026-07-17,CDMX,1.0,12.0
129,2026-07-18,CDMX,1.0,12.2
129,2026-07-19,CDMX,1.0,9.2
129,2026-07-20,CDMX,1.0,9.1
129,2026-07-21,CDMX,1.0,11.8
129,2026-07-22,CDMX,1.0,8.4
129,2026-07-23,CDMX,1.0,8.3
129,2026-07-24,CDMX,1.0,9.5
129,2026-07-25,CDMX,1.0,13.1
129,2026-07-26,CDMX,1.0,7.6
129,2026-07-27,CDMX,1.0,7.9
129,2026-07-28,CDMX,1.0,7.9
129,2026-07-29,CDMX,1.0,11.9
129,2026-07-30,CDMX,1.0,6.7
129,2026-07-31,CDMX,1.0,7.9
129,2026-08-01,CDMX,1.0,11.2
129,2026-08-02,CDMX,1.0,6.8
129,2026-08-03,CDMX,1.0,8.5
129,2026-08-04,CDMX,1.0,14.1
129,2026-08-05,CDMX,1.0,9.7
129,2026-08-06,CDMX,1.0,13.9
129,2026-08-07,CDMX,1.0,12.1
129,2026-08-08,CDMX,1.0,9.7
129,2026-08-09,CDMX,1.0,13.0
129,2026-08-10,CDMX,1.0,9.9
129,2026-08-11,CDMX,1.0,6.2
129,2026-08-12,CDMX,1.0,10.0
129,2026-08-13,CDMX,1.0,12.0
129,2026-08-14,CDMX,1.0,6.4
129,2026-08-15,CDMX,1.0,6.2
129,2026-08-16,CDMX,1.0,8.6
129,2026-08-17,CDMX,1.0,9.1
129,2026-08-18,CDMX,1.0,13.3
129,2026-08-19,CDMX,1.0,11.6
129,2026-08-20,CDMX,1.0,8.1
129,2026-08-21,CDMX,1.0,15.0
129,2026-08-22,CDMX,1.0,14.9
129,2026-08-23,CDMX,1.0,15.3
129,2026-08-24,CDMX,1.0,12.7
129,2026-08-25,CDMX,,
129,2026-08-26,CDMX,1.0,8.0
129,2026-08-27,CDMX,1.0,15.8
129,2026-08-28,CDMX,1.0,13.2
129,2026-08-29,CDMX,1.0,6.1
130,2026-06-01,Tijuana,1.0,15.7
130,2026-06-02,Tijuana,1.0,7.9
130,2026-06-03,Tijuana,0.0,1.0
130,2026-06-04,Tijuana,0.0,1.5
130,2026-06-05,Tijuana,1.0,6.5
130,2026-06-06,Tijuana,1.0,14.3
130,2026-06-07,Tijuana,1.0,10.3
130,2026-06-08,Tijuana,1.0,13.1
130,2026-06-09,Tijuana,1.0,14.3
130,2026-06-10,Tijuana,1.0,6.7
130,2026-06-11,Tijuana,1.0,14.6
130,2026-06-12,Tijuana,0.0,1.7
130,2026-06-13,Tijuana,1.0,10.8
130,2026-06-14,Tijuana,1.0,9.3
130,2026-06-15,Tijuana,0.0,0.9
130,2026-06-16,Tijuana,0.0,2.2
130,2026-06-17,Tijuana,1.0,12.3
130,2026-06-18,Tijuana,1.0,10.7
130,2026-06-19,Tijuana,1.0,6.1
130,2026-06-20,Tijuana,1.0,13.5
130,2026-06-21,Tijuana,1.0,10.3
130,2026-06-22,Tijuana,1.0,10.5
130,2026-06-23,Tijuana,1.0,12.3
130,2026-06-24,Tijuana,1.0,13.8
130,2026-06-25,Tijuana,1.0,10.4
130,2026-06-26,Tijuana,1.0,13.1
130,2026-06-27,Tijuana,1.0,10.5
130,2026-06-28,Tijuana,1.0,10.4
130,2026-06-29,Tijuana,1.0,8.9
130,2026-06-30,Tijuana,1.0,11.2
130,2026-07-01,Tijuana,1.0,14.8
130,2026-07-02,Tijuana,1.0,14.2
130,2026-07-03,Tijuana,0.0,1.3
130,2026-07-04,Tijuana,1.0,8.1
130,2026-07-05,Tijuana,1.0,14.9
130,2026-07-06,Tijuana,1.0,7.3
130,2026-07-07,Tijuana,,
130,2026-07-08,Tijuana,1.0,6.4
130,2026-07-09,Tijuana,1.0,12.1
130,2026-07-10,Tijuana,1.0,7.9
130,2026-07-11,Tijuana,1.0,14.6
130,2026-07-12,Tijuana,1.0,6.6
130,2026-07-13,Tijuana,1.0,14.1
130,2026-07-14,Tijuana,1.0,14.8
130,2026-07-15,Tijuana,1.0,13.6
130,2026-07-16,Tijuana,1.0,8.3
130,2026-07-17,Tijuana,1.0,11.7
130,2026-07-18,Tijuana,1.0,14.6
130,2026-07-19,Tijuana,1.0,11.4
130,2026-07-20,Tijuana,1.0,13.1
130,2026-07-21,Tijuana,1.0,13.8
130,2026-07-22,Tijuana,,
130,2026-07-23,Tijuana,1.0,9.2
130,2026-07-24,Tijuana,1.0,14.0
130,2026-07-25,Tijuana,0.0,0.7
130,2026-07-26,Tijuana,1.0,10.2
130,2026-07-27,Tijuana,1.0,13.2
130,2026-07-28,Tijuana,1.0,9.3
130,2026-07-29,Tijuana,1.0,8.1
130,2026-07-30,Tijuana,1.0,10.0
130,2026-07-31,Tijuana,1.0,7.3
130,2026-08-01,Tijuana,1.0,13.5
130,2026-08-02,Tijuana,0.0,0.8
130,2026-08-03,Tijuana,1.0,15.6
130,2026-08-04,Tijuana,1.0,8.3
130,2026-08-05,Tijuana,1.0,14.6
130,2026-08-06,Tijuana,1.0,16.0
130,2026-08-07,Tijuana,1.0,6.8
130,2026-08-08,Tijuana,1.0,12.1
130,2026-08-09,Tijuana,1.0,14.0
130,2026-08-10,Tijuana,1.0,12.8
130,2026-08-11,Tijuana,1.0,11.1
130,2026-08-12,Tijuana,1.0,8.1
130,2026-08-13,Tijuana,1.0,14.5
130,2026-08-14,Tijuana,1.0,8.9
130,2026-08-15,Tijuana,1.0,6.3
130,2026-08-16,Tijuana,1.0,14.7
130,2026-08-17,Tijuana,1.0,8.7
130,2026-08-18,Tijuana,1.0,13.2
130,2026-08-19,Tijuana,1.0,6.1
130,2026-08-20,Tijuana,0.0,2.2
130,2026-08-21,Tijuana,1.0,13.8
130,2026-08-22,Tijuana,1.0,11.8
130,2026-08-23,Tijuana,1.0,6.2
130,2026-08-24,Tijuana,1.0,12.2
130,2026-08-25,Tijuana,0.0,1.9
130,2026-08-26,Tijuana,1.0,14.8
130,2026-08-27,Tijuana,1.0,14.9
130,2026-08-28,Tijuana,1.0,10.5
130,2026-08-29,Tijuana,1.0,9.4
131,2026-06-01,Guadalajara,1.0,13.8
131,2026-06-02,Guadalajara,1.0,7.3
131,2026-06-03,Guadalajara,1.0,15.2
131,2026-06-04,Guadalajara,1.0,12.0
